,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
649,649,Ashley Wu,,17.0,Retired,10/14/1960,"Shawnee, OK",Male,University of California-Los Angeles,Aeronautical & Astronautical Engineering,Aerospace Engineering,,US Air Force (Retired),1,1141,9,57.9,STS-107 (Columbia),,
650,650,Leslie Alvarado,1984.0,8.0,Retired,01/19/1952,"Attleboro, MA",Male,Stanford University; University of Houston; University of Florida,Aeronautical & Astronautical Engineering,Aerospace Engineering Sciences,Captain,US Navy (Retired),5,3500,2,8.4,"STS-2 (Columbia), STS-8 (Challenger)",10/17/1991,
651,651,Steven Davis,1959.0,,Retired,05/31/1923,"Longmont, CA",Male,Purdue University,Applied Science & Engineering,No Major,Colonel,,2,1350,7,37.5,Skylab 4,,
652,652,Emily Russell,1973.0,13.0,Management,03/16/1940,"Cardiff, Wales",Male,Williams College; Georgetown University; University of California-Berkeley,Physics,Physics,,,2,203,3,11.9,Apollo 14,,
653,653,Trevor Berry,1971.0,7.0,Retired,09/04/1949,"Weatherford, OK",Female,US Naval Academy; University of Maryland; US Naval Postgraduate School,Physics; English,Computer Science; Aeronautical Engineering,,US Navy (Retired),3,1841,1,1.2,"STS-128/129 (Discovery/Atlantis), STS-133 (Discovery)",,
654,654,Jose Cox,2005.0,20.0,Retired,05/25/1968,"Baltimore, MD",Male,State University of New York; Embry-Riddle Aeronautical University; University of Florida,Engineering Sciences; Astronautics & Mathematics,Engineering Science,Colonel,US Air Force (Retired),3,461,2,6.3,"STS-67 (Endeavor), STS-81 (Atlantis), STS-103 (Discovery), STS-125 (Atlantis), STS-109 (Columbia)",,
655,655,Donald Russo,1971.0,8.0,Retired,03/11/1937,"Flint, MI",Male,Villanova University; University of Florida,Aeronautical Engineering,Aeronautics & Astronautics,Colonel,US Navy (Retired),1,155,1,2.7,"STS-41 (Discovery), STS-49 (Endeavor), STS-61 (Endeavor), STS-79 (Atlantis)",,
656,656,Megan Compton,1983.0,15.0,Retired,09/10/1935,"Wetumka, OK",Male,California Institute of Technology,Mathematics; Russian,Engineering Science; Medicine,,US Marine Corps (Retired),1,195,9,59.2,"STS-83 (Columbia), STS-94 (Columbia)",,STS 51-L (Challenger)
657,657,Gary Lopez,1980.0,16.0,Deceased,08/03/1948,"Cleveland, OH",Male,Emory University,Applied Mathematics,Astronautics,,,3,24,5,24.6,,,
658,658,Jennifer Carpenter,1963.0,3.0,Management,10/06/1929,"Los Angeles, CA",Male,US Air Force Academy; Purdue University,Electrical Engineering,Medicine,Major,US Navy,5,60,0,0.6,"Gemini 7, Apollo 8",,
659,659,Mary Ramos,1986.0,,Retired,11/09/1950,"Grand Rapids, MI",Male,US Military Academy; Georgia Institute of Technology,Chemistry & Biology,Planetary Science,,,2,4092,0,0.6,"STS-125 (Atlantis), STS-132 (Atlantis)",,
660,660,Todd Turner,1986.0,16.0,Active,02/24/1951,"San Diego, CA",Male,State University of New York Maritime College; University of Tennessee-Knoxville,Engineering Management,Applied Physics,,,4,1703,4,13.1,STS 61-B (Atlantis),,
661,661,Scott Rodriguez,1977.0,7.0,Deceased,05/02/1946,"Lake City, SC",Male,Rice University; Stanford University,Electrical Engineering,Aeronautics & Astronautics,,US Air Force (Retired),0,870,10,61.7,STS 41-C (Challenger),11/15/1991,
662,662,Edward Ortiz,1990.0,16.0,Retired,11/11/1951,"Killeen, TX",Male,US Naval Academy; University of Southern California,Civil Engineering,Aeronautical Engineering,,,1,1747,6,34.0,"STS-125 (Atlantis), STS-134 (Endeavor)",,
663,663,Aaron Burton,1998.0,,Retired,11/30/1963,"Montreal, Canada",Male,Loyola College; MIT,Physics,No Major,Captain,,1,135,0,0.6,STS-116 (Discovery),02/07/2001,
664,664,Laura Sims,1980.0,7.0,Deceased,04/06/1941,"Boston, MA",Male,University of Illinois,Geosciences,Aeronautics; Aerospace Engineering,Captain,,0,4709,3,12.3,"Gemini 7, Gemini 12, Apollo 8, Apollo 13",,
665,665,Brittney Diaz,,13.0,Retired,09/16/1956,"St. Paul, MN",Male,US Air Force Academy; Embry-Riddle Aeronautical University,Aerospace Engineering,Aeronautical Engineering,Rear Admiral,US Air Force,1,224,0,0.4,"STS-86 (Atlantis), STS-97 (Endeavor), STS-110 (Atlantis)",,
666,666,Paul Baker,1986.0,15.0,Active,09/25/1953,"Austin, TX",Male,MIT,Naval Sciences,Physical Chemistry,Captain,US Air Force,4,191,0,0.7,"STS-65 (Columbia), STS-72 (Endeavor), STS-92 (Discovery), ISS-10 (Soyuz)",,
667,667,Christina Tran,1963.0,3.0,Management,06/26/1930,"Los Angeles, CA",Male,US Air Force Academy; Purdue University,Ecological Science,Astronautics,Brigadier General,US Navy (Retired),2,282,0,0.0,"STS-72 (Endeavor), STS-96 (Discovery), STS-105 (Discovery)",,
668,668,Melissa Mayer,1972.0,5.0,Management,04/25/1940,"San Diego, CA",Male,University of California-San Diego; Stanford University,,Space Physics,Major,US Air Force Reserves,5,95,3,8.9,Apollo 13,,
669,669,Christopher Jones,2002.0,,Retired,06/24/1967,"Amarillo, TX",Male,University of Illinois,Business Management; Aeronautical Engineering,Laboratory Astrophysics,,,2,2882,6,32.5,"STS-39 (Discovery), STS-52 (Columbia)",,
670,670,Brandi Jackson,2007.0,19.0,Active,04/11/1970,"Binghamton, NY",Male,University of Adelaide,Astronautical Engineering,Electrical Engineering; Physical Sciences,Captain,US Air Force (Retired),4,1450,8,42.3,"STS-57 (Endeavor), STS-63 (Discovery), STS-83 (Columbia), STS-94 (Columbia), STS-99 (Endeavor)",,
671,671,Brandon Suarez,1994.0,12.0,Retired,04/18/1960,"La Mesa, CA",Male,Auburn University; University of Tennessee,Physics & Mathematics,Medicine,,US Navy (Retired),3,2300,9,50.6,"STS-7 (Challenger), STS 41-G (Challenger)",,
672,672,Christopher Trevino,1987.0,15.0,Retired,10/25/1954,"Waterbury, CT",Male,University of Michigan; US Naval Postgraduate School,Electrical Engineering,Aviation Systems,Colonel,,1,2961,4,14.7,"STS-92 (Discovery), STS-112 (Atlantis), STS-120 (Discovery)",06/08/2006,Apollo 1
673,673,Robert Rodriguez,1998.0,16.0,Retired,01/06/1959,"Philadelphia, PA",Male,Purdue University,Chemistry,Aeronautical Engineering Systems,Captain,US Navy (Retired),1,1376,8,48.3,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",,
674,674,Cristina Wright,1985.0,14.0,Retired,04/15/1946,"Albany, GA",Female,State University of New York; Embry-Riddle Aeronautical University; University of Florida,Aeronautical Engineering,No Major,,,2,273,1,1.3,"STS-83 (Columbia), STS-94 (Columbia)",,
675,675,Ashley Taylor,1963.0,3.0,Management,03/11/1931,"Ancon, Panama",Male,Georgia Institute of Technology; Auburn University; University of Alabama-Huntsville,Aeronautical Engineering,No Major,,US Navy (Retired),3,214,1,0.6,"STS-54 (Endeavor), STS-64 (Discovery), STS-78 (Columbia), STS-101 (Atlantis), STS-102/105 (Discovery)",,
676,676,Richard Moss,1993.0,16.0,Retired,06/23/1944,"Jamestown, TN",Male,Auburn University; University of Colorado,Physics & Astronomy,Engineering,Captain,US Air Force (Retired),4,725,0,0.1,Apollo 15,,
677,677,Valerie Mason,2006.0,19.0,Deceased,07/25/1966,"Durango, CO",Male,University of Oklahoma,Physiology,Aeronautics,Captain,,3,21,5,26.3,,,STS-107 (Columbia)
678,678,Nicole Rodriguez,,20.0,Active,12/18/1963,"Redwood, CA",Female,University of California-Berkeley; University of Houston,,No Major,Colonel,US Marine Corps (Retired),1,122,4,14.8,"STS 51-G (Discovery), STS 61-A (Challenger), STS-37 (Atlantis), STS-55 (Columbia)",,
679,679,Carol Smith,1969.0,8.0,Active,05/15/1931,"New York, NY",Male,US Air Force Academy; University of Southern California,Mathematics & Physics,Physics,Commander,US Marine Corps,2,1444,0,0.0,"STS-123 (Endeavor), STS-129 (Atlantis)",,
680,680,John Romero,2002.0,18.0,Retired,06/26/1964,"Arlington, VA",Male,California Polytechnic State University; California Institute of Technology; MIT,,Mechanical Engineering,,US Marine Corps (Retired),1,175,2,4.9,STS-78 (Columbia),,
681,681,Wendy Rivas,1976.0,8.0,Management,09/14/1936,"Hereford, TX",Male,Southeastern Massachusetts University; Purdue University,Chemical Engineering,Bioengineering,,,3,1290,1,2.0,"STS-70 (Discovery), STS-78 (Columbia), STS-87 (Columbia), STS-99 (Endeavor)",,
682,682,Megan Clark,1982.0,13.0,Retired,10/08/1946,"Haversford, PA",Male,US Naval Academy; Harvard University,Engineering Science,Mechanical  Engineering; Mechanical  Engineering & Materials Science,,,0,262,0,0.1,STS 61-C (Columbia),,
683,683,Steven Richards,1980.0,14.0,Retired,08/21/1945,"Montreal, Canada",Male,US Air Force Academy; US Air Force Institute of Technology,Physics,Electrical Engineering,,,2,581,0,0.3,STS-89 (Endeavor),,
684,684,Bryan Robles,1966.0,5.0,Deceased,02/13/1937,"Ft. Belvoir, VA",Male,Rice University,Geology,Engineering Science,Captain,US Air Force (Retired),0,23,0,0.4,"STS-9 (Columbia), STS-45 (Atlantis)",,
685,685,Amy Thompson,1988.0,17.0,Retired,06/28/1956,"Okemah, OK",Female,University of California-Berkeley; University of Houston,,Computer Science; Space Systems Operations,,,6,760,3,10.7,"STS-83 (Columbia), STS-94 (Columbia)",,
686,686,Jessica Cooper,1995.0,18.0,Retired,08/28/1956,"Syracuse, NY",Male,US Air Force Academy,Aeronautical Engineering,Electrical Engineering,,,0,831,4,18.9,,,
687,687,Mark Nguyen,,4.0,Deceased,05/31/1944,"Miami, FL",Male,US Naval Academy; US Naval Postgraduate School,Physics,No Major,Commander,US Navy (Retired),2,479,3,8.7,STS 51-A (Discovery),,
688,688,Carol Howell,1989.0,13.0,Retired,12/06/1953,"Brooklyn, NY",Male,US Air Force Academy; George Washington University,Engineering Science,Aeronautical Engineering,,,1,1988,6,27.7,"STS-115 (Atlantis), STS-126 (Endeavor), STS-135 (Atlantis)",,
689,689,Christopher Hernandez,1989.0,14.0,Retired,09/29/1956,"San Jose, Costa Rica",Male,Emory University,Engineering,Ocean Engineering,Captain,US Army (Retired),2,49,7,41.8,,,
690,690,John Lucas,1970.0,7.0,Retired,09/17/1941,"Fayettesville, NC",Male,Lehigh University; Georgetown University,Mechanical Engineering,Aerospace Engineering,Captain,US Navy,0,1646,1,2.9,"STS-69 (Endeavor), STS-83 (Columbia), STS-94 (Columbia), STS-104 (Atlantis)",,
691,691,Joseph Rodriguez,2001.0,19.0,Deceased,11/25/1959,"St. Louis, MO",Male,Lehigh University; Georgetown University,Engineering,Astronautics,,,4,176,0,0.4,"STS-119 (Discovery), STS-132 (Atlantis)",,
692,692,Brett Mullins,1977.0,5.0,Retired,03/15/1945,"Monroe, LA",Male,US Air Force Academy; Stanford University,Engineering,Physics,,US Air Force (Retired),1,2227,1,2.2,"STS-28 (Columbia), STS-41 (Discovery), STS-50 (Columbia), STS-64 (Discovery)",,STS-107 (Columbia)
693,693,Aaron Gallagher,1998.0,16.0,Active,12/31/1955,"Lake Charles, LA",Male,Drexel University; Thomas Jefferson University,Engineering Physics,Aerospace Engineering,Commander,US Marine Corps (Retired),1,606,7,37.9,"STS-39 (Discovery), STS-64 (Discovery)",,
694,694,Michael Levy,1982.0,9.0,Deceased,10/08/1951,"Denver, CO",Male,California Institute of Technology; Harvard University,Aeronautical Engineering,Metallurgical Engineering,,,2,1916,0,0.5,"STS 51-C (Discovery), STS-31 (Discovery), STS-46 (Atlantis)",,
695,695,James Campbell,2001.0,,Retired,12/17/1967,"Redwood, CA",Female,University of California-Berkeley; Colorado State University,Chemistry,Physics; Electrical Engineering,Commander,US Navy (Retired),3,3083,10,62.0,"STS-121 (Discovery), STS-120 (Discovery), STS-131 (Discovery)",,
696,696,Marcus Gross,1992.0,14.0,Management,02/03/1949,"Madrid, Spain",Male,Cornell University; Stanford University,Music,Electrical Engineering,,,4,178,4,12.7,"STS 51-D (Discovery), STS-35 (Columbia), STS-46 (Atlantis), STS-61 (Endeavor), STS-75 (Columbia)",,
697,697,Terri Francis,1985.0,9.0,Retired,03/05/1953,"Beaufort, NC",Male,Loyola College; MIT,Astronautical Engineering,Aeronautics & Astronautics,Commander,,1,2021,1,1.6,STS-6 (Challenger),,
698,698,Juan Wilson,1964.0,2.0,Retired,10/23/1928,"Baltimore, MD",Male,University of Richmond; University of Virginia,Aeronautical Engineering,Aeronautical Engineering,,,2,1276,10,66.8,"STS-51 (Discovery), STS-69 (Endeavor), STS-88 (Endeavor), STS- 109 (Columbia)",,
699,699,Alexander Bird,2007.0,20.0,Retired,11/20/1972,"Portsmouth, VA",Female,University of Texas,Physics,Aeronautical Systems,Captain,US Air Force,4,759,0,0.4,"Gemini 12, Apollo 11",11/24/1989,
700,700,Michael Potts,1990.0,17.0,Retired,11/15/1964,"Ancon, Panama",Male,Georgia Institute of Technology; US Naval Postgraduate School,Astronautical Engineering,Atmospheric Physics,,,1,533,9,51.8,Apollo 16,,
701,701,Jon Lee,1980.0,8.0,Deceased,09/12/1949,"Miami, FL",Male,California Institute of Technology,Physics & Mechanical Engineering,No Major,Lieutenant Colonel,US Air Force,3,1927,3,14.8,"STS-35 (Columbia), STS-67 (Endeavor)",,
702,702,Julie Campbell,,9.0,Retired,06/03/1959,"Arlington, VA",Male,University of California-Santa Barbara; University of Arizona,Electrical Engineering,Mechanical Engineering,Colonel,US Navy (Retired),1,3013,1,1.5,"STS-124 (Discovery), ISS-27/28 (Soyuz)",,
703,703,Joseph Mueller,2001.0,18.0,Retired,01/09/1960,"Mansfield, OH",Male,US Air Force Academy; University of Colorado; Colorado State University; University of Minnesota; University of Texas Medical Branch-Galveston,Physical Science,Oceanography,,US Air Force (Retired),4,824,2,6.4,"STS-125 (Atlantis), STS-132 (Atlantis)",,
704,704,Frances Cole,1992.0,19.0,Active,08/14/1958,"Atlanta, GA",Male,Missouri Southern State College; University of Missouri; University of Washington,Mathematics,No Major,Colonel,US Air Force (Retired),4,891,7,43.5,"STS-56 (Discovery), STS-69 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis), STS-111 (Endeavor)",,
705,705,Jerry Stevens,1974.0,,Management,06/13/1944,"Ottawa, KS",Male,San Diego State University; Stanford University,Chemical Engineering,No Major,,,3,1250,4,19.9,"STS-111/113 (Endeavor), ISS-16 (Soyuz), ISS-50/51 (Soyuz)",04/19/1995,
706,706,Eddie Jenkins,1962.0,3.0,Management,07/18/1921,"Abington, PA",Male,US Air Force Academy; Old Dominion University,Economics,Aviation Systems,Captain,US Marine Corps (Retired),2,1197,5,22.1,"STS-104 (Atlantis), STS-118 (Endeavor), ST-129 (Atlantis)",,
707,707,Alex Tran,1982.0,15.0,Management,12/14/1947,"Parma, OH",Female,US Naval Academy; University of Michigan,Chemical Engineering,Medicine; Cardiovascular Physiology; Health Informatics; Public Health,Commander,US Navy (Retired),3,471,1,3.3,STS-90 (Columbia),02/27/2001,
708,708,Paula Sanchez,1971.0,7.0,Management,01/25/1936,"Sparta, WI",Male,MIT; Harvard University,Mathematics,Engineering Science; Aerospace Engineering,Colonel,,0,381,2,7.1,"STS-36 (Atlantis), STS-49 (Endeavor), STS-62 (Columbia)",,
709,709,Eric Martinez,1971.0,9.0,Retired,03/06/1941,"Jackson, MI",Male,Georgia Institute of Technology,Civil Engineering,Electrical Engineering; Computer Science; Medicine,,,1,1508,3,10.1,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
710,710,Kristen Lucero,1995.0,19.0,Retired,06/24/1953,"Amarillo, TX",Male,Texas Tech University; University of Texas,Mathematics,Ceramic Engineering; Biomedical Engineering,,,0,60,1,2.1,"STS-86 (Atlantis), STS-97 (Endeavor), STS-110 (Atlantis)",,
711,711,Amanda Henson,1991.0,14.0,Management,10/08/1955,"Rochester, NY",Male,US Naval Academy,Mathematics & Physics,Medicine,,,0,1763,3,13.1,"STS-1 (Columbia), STS-7 (Challenger), STS 41-C (Challenger), STS 41-G (Challenger)",,
712,712,Jill Baker,1985.0,10.0,Deceased,01/29/1955,"Killeen, TX",Female,University of Illinois; Stanford University,Mathematics & Economics,Chemical Engineering,,,0,5233,6,28.8,"STS-128/129 (Discovery/Atlantis), STS-133 (Discovery)",,
713,713,Dennis Blackwell,1970.0,10.0,Active,07/03/1941,"Patterson, NJ",Male,MIT,Aeronautical Engineering,Aviation Systems,Lieutenant Colonel,,4,1228,8,46.3,"STS-59 (Endeavor), STS-68 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis)",,
714,714,Antonio Willis,1992.0,14.0,Deceased,03/24/1958,"San Diego, CA",Male,University of Missouri-Rolla; Georgia Institute of Technology,Physics,Metallurgical Engineering,Captain,US Air Force,2,910,0,0.0,STS-110 (Atlantis),,
715,715,Loretta Ramirez,2007.0,20.0,Retired,12/29/1972,"San Diego, CA",Male,University of Notre Dame,Mechanical Engineering,No Major,,US Air Force (Retired),5,1451,0,0.7,"STS 41-G (Challenger), STS-28 (Columbia), STS-45 (Atlantis)",,
716,716,Christine Lawson,1997.0,17.0,Retired,04/13/1962,"Cape Girardeau, MO",Female,US Naval Academy; University of Michigan,Military Science,Chemistry; Biochemistry; Optometry,Colonel,US Navy (Retired),4,1301,8,51.4,"STS-64 (Discovery), STS-81/84 (Atlantis)",,
717,717,Amanda Martin,1970.0,5.0,Retired,09/13/1941,"Cleveland, OH",Male,Cornell University; Colorado State University,Animal Nutrition,No Major,Commander,,2,164,1,0.9,"STS-40 (Columbia), STS-52 (Columbia), STS-67 (Endeavor), STS-80 (Columbia), STS-98 (Discovery)",,
718,718,Jeffery Hudson,1988.0,15.0,Retired,11/22/1960,"Mountain Home Air Force Base, ID",Male,University of Houston; Texas Tech University,Chemical Engineering,Physics,,,4,739,9,61.1,STS-102 (Discovery),,
719,719,James Klein,2006.0,19.0,Retired,11/05/1966,"Bedford, IN",Male,Auburn University,Astronautical Engineering,Aeronautical Systems,,US Navy (Retired),3,1848,1,0.9,"STS-38 (Atlantis), STS-50 (Columbia), STS-64 (Discovery)",,
720,720,Marissa Le,1973.0,4.0,Retired,09/22/1946,"Enid, OK",Male,US Naval Academy,Physics & Astronomy,Engineering Science,,,1,5655,8,45.7,"STS-7 (Challenger), STS 51-B (Challenger), STS-30 (Atlantis), STS-42 (Discovery), STS-71 (Soyuz/Atlantis)",,
721,721,Jonathan Castro,1991.0,12.0,Retired,01/09/1953,"Long Beach, CA",Male,Ohio State University; University of Southern California; University of Houston,Astronautical Engineering,No Major,Colonel,US Air Force,1,217,2,3.8,"STS-39 (Discovery), STS-64 (Discovery)",,
722,722,Andrew Sullivan,1989.0,14.0,Retired,10/01/1955,"Neptune, NJ",Male,Tennessee Technological University; University of Tennessee,Mechanical & Aeronautical Engineering,Flight Structures Engineering; Business Administration,,US Marine Corps (Retired),2,2585,8,43.6,"STS-72 (Endeavor), STS-87 (Columbia)",,
723,723,Christine Keller,,15.0,Active,11/08/1965,"Charles City, IA",Male,US Naval Academy,Industrial Management,Nuclear Engineering,Colonel,US Air Force (Retired),2,3127,0,0.0,"STS-87 (Columbia), STS-95 (Discovery), STS-104 (Atlantis), STS-121 (Discovery), STS-133 (Discovery)",,
724,724,Melissa Crosby,1990.0,15.0,Retired,08/26/1962,"Euclid, OH",Male,University of North Dakota; University of Texas,Geology,Planetary Science,Colonel,US Air Force (Retired),3,6551,5,23.5,"Gemini 4, Apollo 1",,
725,725,Connie Taylor,1977.0,5.0,Retired,11/10/1944,"Lowell, MA",Male,Harvey Mudd College; University of Washington,Mathematics,Education,,,2,8755,8,49.0,"STS 51-D (Discovery), STS-34 (Atlantis)",,
726,726,Jamie Garcia,,19.0,Active,02/23/1970,"Albany, GA",Female,University of Texas; University of West Florida,Mathematics,Aerospace Engineering,Colonel,US Army (Retired),4,6282,4,16.1,"STS-36 (Atlantis), STS-49 (Endeavor), STS-62 (Columbia)",,
727,727,Russell Ruiz,,6.0,Management,11/24/1941,"Yanktown, SD",Female,University of the Pacific; University of California-Santa Barbara,Civil Engineering,Medicine,,US Navy (Retired),2,143,4,17.7,"STS 51-I (Discovery), STS-26 (Discovery), STS-35 (Columbia)",,
728,728,Tony Hoffman,1984.0,10.0,Retired,02/11/1951,"San Diego, CA",Male,US Naval Academy; Air Force Institute of Technology,Aerospace Engineering,Aerospace Engineering,Captain,US Army,4,3415,5,18.8,Skylab 2,01/16/1995,
729,729,Katherine Riley,1983.0,9.0,Management,07/01/1948,"Philadelphia, PA",Male,US Naval Academy; US Air Force Institute of Technology,Physics,No Major,Colonel,US Navy,3,76,5,21.6,"Gemini 5, Gemini 11, Apollo 12, Skylab 2",,
730,730,Bryan Clark,1987.0,12.0,Management,03/07/1955,"Fayettesville, NC",Male,University of Washington,Geology,Aviation Systems,Captain,US Navy (Retired),1,847,1,2.9,ISS-37/38 (Soyuz),,
731,731,Jane Bryant,1988.0,13.0,Retired,02/17/1958,"Charlotte, NC",Male,University of Alabama at Birmingham,Mathematics & Economics,Biometeorology,Captain,US Air Force (Retired),3,1696,3,11.9,STS-5 (Columbia),,
732,732,Ashley Ellis,1989.0,16.0,Management,07/08/1951,"Columbia, SC",Female,University of Texas; University of West Florida,Electrical Engineering,Astronomy,Colonel,US Air Force,7,2373,4,18.5,STS 51-L (Challenger),,
733,733,Robert Rosales,1995.0,16.0,Retired,07/19/1956,"Lancaster, PA",Male,Washington State University; US Air Force Institute of Technology; University of Washington,Physics,Electrical Engineering,,,0,245,0,0.0,STS-129 (Atlantis),,
734,734,Wesley Carroll,1979.0,6.0,Retired,09/08/1948,"Falls Church, VA",Male,Colorado State University; US Naval Postgraduate School,Aerospace Engineering,Applied Mathematics,Captain,,2,2659,10,63.8,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
735,735,Patrick Torres,1989.0,17.0,Retired,01/30/1954,"Cincinnati, OH",Male,US Naval Academy; University of West Florida; University of California-Los Angeles,Aeronautical Engineering,Electronics Engineering,Colonel,,3,240,0,0.1,"STS 51-J (Atlantis), STS-30 (Atlantis), STS-42 (Discovery), STS-57 (Endeavor)",,
736,736,James Jones,1987.0,16.0,Retired,05/17/1937,"Milwaukee, WI",Male,Loyola College; MIT,Aeronautics & Astronautics,Mechanical & Aerospace Engineering,Colonel,,1,70,0,0.0,,,
737,737,William Thompson,1964.0,5.0,Retired,11/04/1928,"Murfreesboro, TN",Female,US Air Force Academy; Ohio State University; University of Colorado,Naval Sciences,Aeronautics; Aerospace Engineering,,,3,240,10,61.2,"STS 61-B (Atlantis), STS-40 (Columbia)",01/18/1995,
738,738,Alexa Robinson,1966.0,3.0,Deceased,02/27/1938,"Pontiac, MI",Male,US Air Force Academy,Biology,Electrical Engineering; Business Administration,Colonel,US Air Force (Retired),3,371,0,0.0,"STS-126 (Endeavor), STS-132 (Atlantis), STS-133 (Discovery)",10/19/1990,
739,739,Matthew Aguilar,1988.0,17.0,Retired,10/25/1956,"Hartford, CT",Female,University of Kansas; University of California,Mechanical Engineering,Applied Plasma Physics,Colonel,US Navy (Retired),3,1310,0,0.1,"STS-104 (Atlantis), STS-118 (Endeavor), ST-129 (Atlantis)",,
740,740,Bryan Allen,1970.0,7.0,Deceased,12/17/1940,"Rock Island, IL",Male,University of Illinois,Astronautics,No Major,Lieutenant Colonel,US Army (Retired),1,353,1,2.9,"STS-123/124 (Endeavor/Discovery), STS-132 (Atlantis)",,
741,741,Jacob Drake DDS,1981.0,,Retired,11/20/1946,"Chicago, IL",Male,US Air Force Academy; Webster College,Mechanical Engineering,Physics,Colonel,US Air Force,2,193,2,9.7,"STS-109 (Columbia), STS-125 (Atlantis)",,
742,742,Gregory Simpson,2007.0,20.0,Retired,04/30/1968,"Philadelphia, PA",Male,US Air Force Academy,Engineering Mechanics,No Major,Colonel,,5,967,0,0.0,STS 51-F (Challenger),,
743,743,Jason Parks,2007.0,20.0,Active,06/06/1970,"Sydney, Australia",Male,US Military Academy; Georgia Institute of Technology,Geosciences,Aerospace Engineering,Captain,US Army (Retired),2,1149,1,3.0,"STS-125 (Atlantis), STS-134 (Endeavor)",,
744,744,Michael Nelson,1989.0,,Retired,04/22/1955,"Lynchburg, VA",Male,LeMoyne College; University of Maryland,Geology,Biochemistry,,,3,1986,3,7.8,STS-107 (Columbia),,STS-107 (Columbia)
745,745,Susan Smith,1965.0,3.0,Deceased,06/26/1936,"New Rockford, ND",Male,University of Arizona; University of Central Florida,Mechanical Engineering,Public Health; Medicine,Captain,US Marine Corps (Retired),4,2730,2,4.9,"STS-53 (Discovery), STS-59 (Endeavor), STS-76 (Atlantis)",,
746,746,Vincent Roman,2007.0,19.0,Deceased,12/19/1969,"Jersey City, NJ",Male,Western Kentucky University,Industrial Engineering,Business Management; Space Systems,,,0,874,1,2.7,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
747,747,Mr. Barry Gilbert,1977.0,11.0,Deceased,12/19/1943,"Scranton, PA",Male,Georgia Institute of Technology; US Naval Postgraduate School,Mechanical Engineering,Systems Management; Public Health; Medicine; Epidemiology,,,1,406,0,0.2,STS 41-G (Challenger),,
748,748,Michelle Smith,1992.0,13.0,Retired,02/18/1954,"Ft. Belvoir, VA",Female,Stanford University,Engineering,No Major,,,3,207,4,14.6,"STS-124 (Discovery), ISS-27/28 (Soyuz)",,
749,749,Jennifer Cain,1967.0,4.0,Retired,07/27/1932,"Jamestown, TN",Male,US Military Academy; Georgia Institute of Technology,Aerospace Engineering,Meteorology,,,4,5915,6,28.2,"STS-38 (Atlantis), STS-50 (Columbia), STS-64 (Discovery)",,
750,750,Lori Conway,1993.0,16.0,Retired,04/01/1950,"Hampton, VA",Female,US Air Force Academy; California Institute of Technology,Geology,Engineering Management,,US Navy (Retired),3,2136,7,38.4,STS 51-B (Challenger),03/05/1992,
751,751,William Gardner,2003.0,18.0,Retired,01/24/1960,"Creston, IA",Male,Texas Tech University; California State University,,No Major,Captain,US Coast Guard (Retired),3,56,5,26.7,"STS-53 (Discovery), STS-59 (Endeavor), STS-76 (Atlantis)",,
752,752,Kimberly Buchanan,1994.0,16.0,Retired,04/19/1963,"Rock Island, IL",Male,US Military Academy; US Air Force Institute of Technology,Civil Engineering,Space Technology,,US Air Force (Retired),7,73,0,0.1,"STS-127 (Endeavor), ISS-34/35 (Soyuz)",,
753,753,Laurie Kelly,1964.0,4.0,Retired,06/15/1934,"Binghamton, NY",Male,US Military Academy; US Air Force Institute of Technology,Electrical Engineering,Aeronautical Engineering; Aeronautics & Astronautics,Captain,US Air Force (Retired),2,199,4,16.5,"STS 41-D (Discovery), STS 51-D (Discovery), STS 61-B (Atlantis)",,
754,754,Joshua Flores,1963.0,4.0,Management,08/08/1924,"Murfreesboro, TN",Male,US Military Academy; Georgia Institute of Technology,Mathematics,Aerospace Engineering; Business Administration,,,1,911,0,0.1,"STS-8 (Challenger), STS 61-A (Challenger), STS-39 (Discovery), STS-53 (Discovery)",04/13/2002,
755,755,Darius Tate,1973.0,6.0,Management,07/06/1937,"Sparta, WI",Male,California Polytechnic Institute,Aerospace Engineering,Aeronautical & Astronautical Engineering,Colonel,US Navy,2,1487,6,28.4,"Gemini 8, Apollo 9, Apollo 15",01/13/1987,
756,756,Craig Bell,1982.0,11.0,Retired,09/14/1947,"Sunnyside, WA",Male,University of California-Santa Cruz; Dalhousie University,Applied Biology; Mechanical Engineering,Aerospace Engineering; Electrical Engineering,,,2,6863,10,66.4,"STS 41-C (Challenger), STS 51-I (Discovery)",,
